solvent_original,canonical_solvent_smiles,is_valid_rdkit,is_environment_label,deep4chem_row_count,molecular_weight,exact_molecular_weight,logp,molar_refractivity,tpsa,num_hbond_donors,num_hbond_acceptors,num_rotatable_bonds,ring_count,aromatic_ring_count,heavy_atom_count,num_heteroatoms,fraction_csp3,formal_charge,num_valence_electrons,dielectric_constant,refractive_index,dipole_moment,hbond_donor,hbond_acceptor,polarity_ET30,existing_solvent_match
CN(c1ccccc1)c1c([O-])c(=[N+](C)c2ccccc2)c1=O,CN(c1ccccc1)c1c([O-])c(=[N+](C)c2ccccc2)c1=O,True,False,1,292.338,292.12117775199994,1.4975999999999998,86.33000000000006,46.379999999999995,0,3,3,3,3,22,4,0.1111111111111111,0,110,,,,,,,
CN(c1ccccc1)c1ccc(-c2ccc(-c3ccc(N(C)c4ccccc4)cc3)c3nc(-c4ccccc4)c(-c4ccccc4)nc23)cc1,CN(c1ccccc1)c1ccc(-c2ccc(-c3ccc(N(C)c4ccccc4)cc3)c3nc(-c4ccccc4)c(-c4ccccc4)nc23)cc1,True,False,1,644.8220000000001,644.293997152,11.833599999999983,210.29199999999946,32.260000000000005,0,4,8,8,8,50,4,0.043478260869565216,0,240,,,,,,,
CN1C(=CC=CC2=[N+](C)c3c(F)c(F)c4c(F)c(F)c(F)c(F)c4c3C2(C)C)C(C)(C)c2c1c(F)c(F)c1c(F)c(F)c(F)c(F)c21,CN1C(=CC=CC2=[N+](C)c3c(F)c(F)c4c(F)c(F)c(F)c(F)c4c3C2(C)C)C(C)(C)c2c1c(F)c(F)c1c(F)c(F)c(F)c(F)c21,True,False,1,673.5210000000003,673.15076373209,9.535899999999994,149.92139999999978,6.25,0,1,2,6,4,47,14,0.24242424242424243,1,246,,,,,,,
CN1C(=CC=CC2=[N+](C)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,CN1C(=CC=CC2=[N+](C)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,True,False,1,457.64100000000025,457.26382547609,7.866700000000008,150.42539999999974,6.25,0,1,2,6,4,35,2,0.24242424242424243,1,174,,,,,,,
CN1CCCC1=S,CN1CCCC1=S,True,False,1,115.201,115.045570288,1.0394,34.461999999999996,3.24,0,1,0,1,0,7,2,0.8,0,40,,,,,,,
CN1CCCN(C)C1=O,CN1CCCN(C)C1=O,True,False,1,128.175,128.094963004,0.3736999999999999,35.272999999999996,23.55,0,1,0,1,0,9,3,0.8333333333333334,0,52,,,,,,,
CN1CCN(C)C1=O,CN1CCN(C)C1=O,True,False,1,114.14799999999998,114.07931294,-0.01639999999999997,30.655999999999988,23.55,0,1,0,1,0,8,3,0.8,0,46,,,,,,,
CN1c2ccc3c(c2-c2ccccc2S1(=O)=O)-c1ccccc1S(=O)(=O)N3C,CN1c2ccc3c(c2-c2ccccc2S1(=O)=O)-c1ccccc1S(=O)(=O)N3C,True,False,1,412.4920000000001,412.05514899199994,3.297600000000002,108.49160000000002,74.76,0,4,0,5,3,28,8,0.1,0,142,,,,,,,
CNC(C)=O,CNC(C)=O,True,False,1,73.095,73.052763844,-0.24770000000000003,19.740699999999997,29.1,1,1,0,0,0,5,2,0.6666666666666666,0,30,,,,,,,
CNc1ccccc1,CNc1ccccc1,True,False,1,107.15599999999998,107.073499288,1.7283,35.98870000000001,12.03,1,1,1,1,1,8,1,0.14285714285714285,0,42,,,,,,,
COC(=O)C(Cl)(Cl)Cl,COC(=O)C(Cl)(Cl)Cl,True,False,1,177.41400000000002,175.919862376,1.5295999999999998,32.306,26.3,0,2,0,0,0,8,5,0.6666666666666666,0,48,,,,,,,
COC(=O)C1=C(C(=O)OC)C2=CC3c4ccccc4C2(S1)c1ccccc13,COC(=O)C1=C(C(=O)OC)C2=CC3c4ccccc4C2(S1)c1ccccc13,True,False,1,376.4330000000001,376.07692999200003,3.6624000000000025,102.23900000000002,52.60000000000001,0,5,2,6,2,27,5,0.18181818181818182,0,134,,,,,,,
COC(=O)C1=C(C(=O)OC)C2=CC3c4ccccc4C2([Se]1)c1ccccc13,COC(=O)C1=C(C(=O)OC)C2=CC3c4ccccc4C2([Se]1)c1ccccc13,True,False,1,423.3260000000001,424.021380292,2.633400000000001,100.40200000000002,52.60000000000001,0,4,2,6,2,27,5,0.18181818181818182,0,134,,,,,,,
COC(=O)C1=C2C(C)=C(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)C(C)=[N+]2[B-](F)(F)n2c(C)c(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)c(C)c21,COC(=O)C1=C2C(C)=C(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)C(C)=[N+]2[B-](F)(F)n2c(C)c(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)c(C)c21,True,False,1,814.785,814.3542155200001,12.69553999999998,249.4373999999993,34.24,0,2,9,9,7,62,7,0.09090909090909091,0,304,,,,,,,
COC(=O)C1=C2C(C)=CC(C=CC(=C(c3ccccc3)c3ccccc3)c3ccccc3)=[N+]2[B-](F)(F)n2c(C=CC(=C(c3ccccc3)c3ccccc3)c3ccccc3)cc(C)c21,COC(=O)C1=C2C(C)=CC(C=CC(=C(c3ccccc3)c3ccccc3)c3ccccc3)=[N+]2[B-](F)(F)n2c(C=CC(=C(c3ccccc3)c3ccccc3)c3ccccc3)cc(C)c21,True,False,1,838.807,838.3542155200001,13.218319999999977,259.15539999999936,34.24,0,2,11,9,7,64,7,0.05263157894736842,0,312,,,,,,,
COC(=O)C1=C2C=CC(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)=[N+]2[B-](F)(F)n2c1ccc2C(=C(c1ccccc1)c1ccccc1)c1ccccc1,COC(=O)C1=C2C=CC(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)=[N+]2[B-](F)(F)n2c1ccc2C(=C(c1ccccc1)c1ccccc1)c1ccccc1,True,False,1,758.677,758.2916152640001,11.298499999999988,230.72939999999937,34.24,0,2,9,9,7,58,7,0.0196078431372549,0,280,,,,,,,
COC(=O)OC,COC(=O)OC,True,False,1,90.078,90.031694052,0.3992,19.413999999999994,35.53,0,3,0,0,0,6,3,0.6666666666666666,0,36,,,,,,,
COC(=O)c1c(C(=O)OC)c2ccc(-c3ccccc3)nn2c1C,COC(=O)c1c(C(=O)OC)c2ccc(-c3ccccc3)nn2c1C,True,False,1,324.33600000000007,324.11100699200006,2.8829200000000013,88.04400000000004,69.9,0,5,3,3,3,24,6,0.16666666666666666,0,122,,,,,,,
COC(=O)c1c(C(=O)OC)c2ccc(C)nn2c1C,COC(=O)c1c(C(=O)OC)c2ccc(C)nn2c1C,True,False,1,262.265,262.095356928,1.5243399999999998,67.34500000000001,69.9,0,5,2,2,2,19,6,0.3076923076923077,0,100,,,,,,,
COC(=O)c1cc2c(cc3ccc4cccc5ccc2c3c45)[nH]1,COC(=O)c1cc2c(cc3ccc4cccc5ccc2c3c45)[nH]1,True,False,1,299.32900000000006,299.09462865600005,4.851900000000002,93.34220000000005,42.09,1,2,1,5,5,23,3,0.05,0,110,,,,,,,
COC(=O)c1ccc(-c2ccc(-c3nnc(-c4ccc(-c5nnc(-c6ccc(-c7ccc(C(=O)OC)cc7)s6)o5)cc4)o3)s2)cc1,COC(=O)c1ccc(-c2ccc(-c3nnc(-c4ccc(-c5nnc(-c6ccc(-c7ccc(C(=O)OC)cc7)s6)o5)cc4)o3)s2)cc1,True,False,1,646.7060000000004,646.0980764240002,8.150800000000006,173.20299999999966,130.44,0,12,8,7,7,46,12,0.058823529411764705,0,226,,,,,,,
COC(=O)c1ccc(-c2ccc3c(c2)C(=O)c2cc(-c4ccc(C(=O)OC)cc4)ccc2-3)cc1,COC(=O)c1ccc(-c2ccc3c(c2)C(=O)c2cc(-c4ccc(C(=O)OC)cc4)ccc2-3)cc1,True,False,1,448.47400000000016,448.1310737399999,5.805200000000005,128.86149999999998,69.67,0,5,4,5,4,34,5,0.06896551724137931,0,166,,,,,,,
COC(=O)c1ccc(-c2nc3ccc(N(C)C)cc3s2)cc1,COC(=O)c1ccc(-c2nc3ccc(N(C)C)cc3s2)cc1,True,False,1,312.394,312.093248752,3.8159000000000027,90.72250000000004,42.43,0,5,3,3,3,22,5,0.17647058823529413,0,112,,,,,,,
COC(=O)c1ccccc1C(=O)OC,COC(=O)c1ccccc1C(=O)OC,True,False,1,194.18599999999995,194.0579088,1.2597999999999998,49.12100000000002,52.60000000000001,0,4,2,1,1,14,4,0.2,0,74,,,,,,,
COC(=O)c1ccccc1O,COC(=O)c1ccccc1O,True,False,1,152.14899999999997,152.047344116,1.1787999999999998,39.446300000000015,46.53,1,3,1,1,1,11,3,0.125,0,58,,,,,,,
COC(C)(C)C,COC(C)(C)C,True,False,1,88.14999999999999,88.088815004,1.4313,26.761999999999986,9.23,0,1,0,0,0,6,1,1.0,0,38,,,,,,,
COC=O,COC=O,True,False,1,60.05200000000001,60.021129368000004,-0.2108000000000001,13.073,26.3,0,2,1,0,0,4,2,0.5,0,24,8.5,1.343,1.77,0.0,0.477,41.9,Methyl formate
COCC(C)O,COCC(C)O,True,False,1,90.122,90.06807956,0.013600000000000112,23.556799999999992,29.46,1,2,2,0,0,6,2,1.0,0,38,,,,,,,
COCCC#N,COCCC#N,True,False,1,85.10600000000001,85.052763844,0.5464800000000001,22.105999999999995,33.019999999999996,0,2,2,0,0,6,2,0.75,0,34,,,,,,,
COCCO,COCCO,True,False,1,76.095,76.052429496,-0.37489999999999996,18.9618,29.46,1,2,2,0,0,5,2,1.0,0,32,,,,,,,
COCCOCCOC,COCCOCCOC,True,False,1,134.175,134.094294308,0.29580000000000006,34.57099999999999,27.69,0,3,6,0,0,9,3,1.0,0,56,,,,,,,
COCCOCCOCCOC,COCCOCCOCCOC,True,False,1,178.22799999999998,178.120509056,0.3124,45.39000000000002,36.92,0,4,9,0,0,12,4,1.0,0,74,,,,,,,
COCOC,COCOC,True,False,1,76.095,76.052429496,0.23670000000000002,18.884999999999998,18.46,0,2,2,0,0,5,2,1.0,0,32,,,,,,,
COP(=O)(OC)OC,COP(=O)(OC)OC,True,False,1,140.075,140.02384539800002,1.0337,28.633499999999987,44.760000000000005,0,4,3,0,0,8,5,1.0,0,50,,,,,,,
COc1c(C=NNc2ccc(C#N)cc2)ccc2ccccc12,COc1c(C=NNc2ccc(C#N)cc2)ccc2ccccc12,True,False,1,301.34900000000005,301.1215121,4.166080000000003,92.87370000000003,57.41,1,4,4,3,3,23,4,0.05263157894736842,0,112,,,,,,,
COc1c2ccccc2c(OC)c2c(C#CC(C)(C)C)c3cc4ccccc4cc3c(C#CC(C)(C)C)c12,COc1c2ccccc2c(OC)c2c(C#CC(C)(C)C)c3cc4ccccc4cc3c(C#CC(C)(C)C)c12,True,False,1,498.6660000000003,498.255880328,9.111799999999999,162.2359999999996,18.46,0,2,2,5,5,38,2,0.2777777777777778,0,190,,,,,,,
COc1c2ccccc2c(OC)c2c(C#CC(C)(C)C)c3cc4sccc4cc3c(C#CC(C)(C)C)c12,COc1c2ccccc2c(OC)c2c(C#CC(C)(C)C)c3cc4sccc4cc3c(C#CC(C)(C)C)c12,True,False,1,504.6950000000003,504.21230126399996,9.173299999999998,160.11299999999963,18.46,0,3,2,5,5,37,3,0.29411764705882354,0,186,,,,,,,
COc1c2ccccc2c(OC)c2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc4ccccc4cc3c(C#C[Si](C(C)C)(C(C)C)C(C)C)c12,COc1c2ccccc2c(OC)c2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc4ccccc4cc3c(C#C[Si](C(C)C)(C(C)C)C(C)C)c12,True,False,1,699.14,698.397534156,13.455599999999972,225.4219999999993,18.46,0,2,8,5,5,50,4,0.43478260869565216,0,262,,,,,,,
COc1c2ccccc2c(OC)c2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc4sccc4cc3c(C#C[Si](C(C)C)(C(C)C)C(C)C)c12,COc1c2ccccc2c(OC)c2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc4sccc4cc3c(C#C[Si](C(C)C)(C(C)C)C(C)C)c12,True,False,1,705.169,704.353955092,13.51709999999997,223.29899999999935,18.46,0,3,8,5,5,49,5,0.45454545454545453,0,258,,,,,,,
COc1c2ccccc2c(OC)c2c(C#Cc3ccccc3)c3cc4ccccc4cc3c(C#Cc3ccccc3)c12,COc1c2ccccc2c(OC)c2c(C#Cc3ccccc3)c3cc4ccccc4cc3c(C#Cc3ccccc3)c12,True,False,1,538.6460000000002,538.193280072,9.116199999999997,174.41399999999965,18.46,0,2,2,7,7,42,2,0.05,0,198,,,,,,,
COc1c2ccccc2c(OC)c2c(C#Cc3ccccc3)c3cc4sccc4cc3c(C#Cc3ccccc3)c12,COc1c2ccccc2c(OC)c2c(C#Cc3ccccc3)c3cc4sccc4cc3c(C#Cc3ccccc3)c12,True,False,1,544.6750000000002,544.149701008,9.177699999999996,172.29099999999968,18.46,0,3,2,7,7,41,3,0.05263157894736842,0,194,,,,,,,
COc1cc(-c2nnc(-c3ccc4ccc5cccc6ccc3c4c56)o2)cc(OC)c1OC,COc1cc(-c2nnc(-c3ccc4ccc5cccc6ccc3c4c56)o2)cc(OC)c1OC,True,False,1,436.4670000000003,436.1423071199999,6.326800000000005,128.53000000000003,66.61000000000001,0,6,5,6,6,33,6,0.1111111111111111,0,162,,,,,,,
COc1cc(C(=O)c2c(C)c3ccc4cccc5c6cccc7ccc2c(c76)c3c45)cc(OC)c1OC,COc1cc(C(=O)c2c(C)c3ccc4cccc5c6cccc7ccc2c(c76)c3c45)cc(OC)c1OC,True,False,1,484.55100000000033,484.16745924799994,7.893420000000005,150.61149999999972,44.760000000000005,0,4,5,7,7,37,4,0.12121212121212122,0,180,,,,,,,
COc1cc(C)c(-c2cc(-c3c(C)cc(OC)cc3C)c3ccc4c(-c5c(C)cc(OC)cc5C)cc(-c5c(C)cc(OC)cc5C)c5ccc2c3c54)c(C)c1,COc1cc(C)c(-c2cc(-c3c(C)cc(OC)cc3C)c3ccc4c(-c5c(C)cc(OC)cc5C)cc(-c5c(C)cc(OC)cc5C)c5ccc2c3c54)c(C)c1,True,False,1,738.968,738.37091008,13.753759999999973,235.9939999999993,36.92,0,4,8,8,8,56,4,0.23076923076923078,0,282,,,,,,,
COc1cc(C2=CC(c3ccccc3)=C(c3ccccc3)C2)cc(OC)c1OC,COc1cc(C2=CC(c3ccccc3)=C(c3ccccc3)C2)cc(OC)c1OC,True,False,1,384.4750000000002,384.17254462799997,6.110500000000005,118.39000000000003,27.69,0,3,6,4,3,29,3,0.15384615384615385,0,146,,,,,,,
COc1cc(O)cc(OC)c1,COc1cc(O)cc(OC)c1,True,False,1,154.165,154.06299418,1.4094,41.21080000000002,38.69,1,3,2,1,1,11,3,0.25,0,60,,,,,,,
COc1cc(OC)cc(-c2ccc(C3=CC(c4ccccc4)=C(c4ccccc4)C3)cc2)c1,COc1cc(OC)cc(-c2ccc(C3=CC(c4ccccc4)=C(c4ccccc4)C3)cc2)c1,True,False,1,430.54700000000014,430.193280072,7.7689000000000075,137.2739999999999,18.46,0,2,6,5,4,33,2,0.0967741935483871,0,162,,,,,,,
COc1cc(OC)cc(C2=CC(c3ccccc3)=C(c3ccccc3)C2)c1,COc1cc(OC)cc(C2=CC(c3ccccc3)=C(c3ccccc3)C2)c1,True,False,1,354.44900000000007,354.161979944,6.101900000000005,111.83800000000002,18.46,0,2,5,4,3,27,2,0.12,0,134,,,,,,,
COc1ccc(-c2cc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)c(C#N)c(N3CCCCC3)c2)cc1,COc1ccc(-c2cc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)c(C#N)c(N3CCCCC3)c2)cc1,True,False,1,561.7290000000003,561.27801274,9.864379999999995,179.2619999999995,39.5,0,4,8,6,5,43,4,0.15384615384615385,0,212,,,,,,,
COc1ccc(-c2cc3c(ccc4sc5ccc6sccc6c5c43)s2)cc1,COc1ccc(-c2cc3c(ccc4sc5ccc6sccc6c5c43)s2)cc1,True,False,1,402.5650000000001,402.020678068,8.159500000000001,122.08500000000004,9.23,0,4,2,6,6,27,4,0.043478260869565216,0,130,,,,,,,
COc1ccc(-c2cc3c(ccc4sccc43)s2)cc1,COc1ccc(-c2cc3c(ccc4sccc43)s2)cc1,True,False,1,296.416,296.03295700399997,5.7916000000000025,89.19600000000003,9.23,0,3,2,4,4,20,3,0.058823529411764705,0,98,,,,,,,
COc1ccc(-c2cc3c4c(c2)CCc2cc(-c5ccc(OC)cc5)cc(c2-4)CC3)cc1,COc1ccc(-c2cc3c4c(c2)CCc2cc(-c5ccc(OC)cc5)cc(c2-4)CC3)cc1,True,False,1,418.5360000000002,418.193280072,6.902000000000006,130.67,18.46,0,2,4,6,4,32,2,0.2,0,158,,,,,,,
COc1ccc(-c2cc3ccc4cc(-c5ccc(OC)cc5)cc5ccc(c2)c3c45)cc1,COc1ccc(-c2cc3ccc4cc(-c5ccc(OC)cc5)cc5ccc(c2)c3c45)cc1,True,False,1,414.50400000000013,414.161979944,7.935200000000005,134.12199999999993,18.46,0,2,4,6,6,32,2,0.06666666666666667,0,154,,,,,,,
COc1ccc(-c2ccc(-c3c4c(nc5ccccc35)-c3cc5c(cc3CC4)-c3nc4ccccc4c(-c4ccc(-c6ccc(OC)cc6)cc4)c3CC5)cc2)cc1,COc1ccc(-c2ccc(-c3c4c(nc5ccccc35)-c3cc5c(cc3CC4)-c3nc4ccccc4c(-c4ccc(-c6ccc(OC)cc6)cc4)c3CC5)cc2)cc1,True,False,1,748.9260000000002,748.3089785200001,12.999399999999977,237.5799999999994,44.24000000000001,0,4,6,11,9,58,4,0.1111111111111111,0,278,,,,,,,
COc1ccc(-c2ccc(-c3ccc(OC)cc3)c3nc(-c4ccccc4)c(-c4ccccc4)nc23)cc1,COc1ccc(-c2ccc(-c3ccc(OC)cc3)c3nc(-c4ccccc4)c(-c4ccccc4)nc23)cc1,True,False,1,494.59400000000016,494.19942807200005,8.315000000000005,154.38599999999963,44.24,0,4,6,6,6,38,4,0.058823529411764705,0,184,,,,,,,
COc1ccc(-c2csc(C(C#N)=Cc3c(Cl)cccc3Cl)n2)cc1,COc1ccc(-c2csc(C(C#N)=Cc3c(Cl)cccc3Cl)n2)cc1,True,False,1,387.291,386.004739364,6.189680000000004,104.04799999999999,45.91,0,4,4,3,3,25,6,0.05263157894736842,0,124,,,,,,,
COc1ccc(-c2csc(C(C#N)=Cc3ccc(C#N)cc3)n2)cc1,COc1ccc(-c2csc(C(C#N)=Cc3ccc(C#N)cc3)n2)cc1,True,False,1,343.411,343.07793303600005,4.754560000000004,98.74300000000001,69.69999999999999,0,5,4,3,3,25,5,0.05,0,120,,,,,,,
COc1ccc(-c2csc(C(C#N)=Cc3ccc(C(F)(F)F)cc3)n2)cc1,COc1ccc(-c2csc(C(C#N)=Cc3ccc(C(F)(F)F)cc3)n2)cc1,True,False,1,386.39799999999997,386.0700686960001,5.901680000000004,99.03000000000002,45.91,0,4,4,3,3,27,7,0.1,0,136,,,,,,,
COc1ccc(-c2csc(C(C#N)=Cc3ccc(Cl)cc3)n2)cc1,COc1ccc(-c2csc(C(C#N)=Cc3ccc(Cl)cc3)n2)cc1,True,False,1,352.846,352.043711716,5.536280000000004,99.03800000000001,45.91,0,4,4,3,3,24,5,0.05263157894736842,0,118,,,,,,,
COc1ccc(-c2csc(C(C#N)=Cc3ccc(Cl)cc3Cl)n2)cc1,COc1ccc(-c2csc(C(C#N)=Cc3ccc(Cl)cc3Cl)n2)cc1,True,False,1,387.291,386.004739364,6.189680000000004,104.04800000000002,45.91,0,4,4,3,3,25,6,0.05263157894736842,0,124,,,,,,,
COc1ccc(-c2csc(C(C#N)=Cc3ccc([N+](=O)[O-])cc3)n2)cc1,COc1ccc(-c2csc(C(C#N)=Cc3ccc([N+](=O)[O-])cc3)n2)cc1,True,False,1,363.398,363.067762276,4.7910800000000044,100.68240000000002,89.05,0,6,5,3,3,26,7,0.05263157894736842,0,128,,,,,,,
COc1ccc(-c2csc(C(C#N)=Cc3ccccc3Cl)n2)cc1,COc1ccc(-c2csc(C(C#N)=Cc3ccccc3Cl)n2)cc1,True,False,1,352.84600000000006,352.0437117160001,5.536280000000004,99.03800000000001,45.91,0,4,4,3,3,24,5,0.05263157894736842,0,118,,,,,,,
COc1ccc(-c2csc(C(C#N)=Cc3ccncc3)n2)cc1,COc1ccc(-c2csc(C(C#N)=Cc3ccncc3)n2)cc1,True,False,1,319.389,319.07793303600005,4.277880000000004,91.82300000000001,58.8,0,5,4,3,3,23,5,0.05555555555555555,0,112,,,,,,,
COc1ccc(-c2n[n+]3c(s2)N=C(c2ccccc2)O[B-]3(F)F)cc1,COc1ccc(-c2n[n+]3c(s2)N=C(c2ccccc2)O[B-]3(F)F)cc1,True,False,1,359.16600000000005,359.071134464,3.437400000000002,91.38900000000002,47.59,0,5,3,4,3,25,9,0.0625,0,126,,,,,,,
COc1ccc(-c2nc(C(C#N)=Cc3ccc(C#N)cc3)sc2-c2ccc(OC)cc2)cc1,COc1ccc(-c2nc(C(C#N)=Cc3ccc(C#N)cc3)sc2-c2ccc(OC)cc2)cc1,True,False,1,449.53500000000014,449.11979784799996,6.430160000000005,130.73099999999997,78.92999999999999,0,6,6,4,4,33,6,0.07407407407407407,0,160,,,,,,,
COc1ccc(-c2nc(C(C#N)=Cc3ccc(Cl)cc3)sc2-c2ccc(OC)cc2)cc1,COc1ccc(-c2nc(C(C#N)=Cc3ccc(Cl)cc3)sc2-c2ccc(OC)cc2)cc1,True,False,1,458.97000000000014,458.08557652800005,7.211880000000005,131.02599999999995,55.14,0,5,6,4,4,32,6,0.07692307692307693,0,158,,,,,,,
COc1ccc(-c2nc3ccccc3nc2-c2ccc(OC)cc2)cc1,COc1ccc(-c2nc3ccccc3nc2-c2ccc(OC)cc2)cc1,True,False,1,342.3980000000001,342.136827816,4.981000000000004,103.51400000000001,44.24000000000001,0,4,4,4,4,26,4,0.09090909090909091,0,128,,,,,,,
COc1ccc(-n2c(-c3ccc(-c4cncc5ccccc45)cc3)nc(-c3ccccc3)c2-c2ccccc2)cc1,COc1ccc(-n2c(-c3ccc(-c4cncc5ccccc45)cc3)nc(-c3ccccc3)c2-c2ccccc2)cc1,True,False,1,529.6430000000003,529.215412484,9.097100000000001,167.16099999999958,39.94,0,3,6,7,7,41,4,0.02702702702702703,0,196,,,,,,,
COc1ccc(-n2c(-c3ccc(-c4cncc5ccccc45)cc3)nc3c4ccccc4c4ccccc4c32)cc1,COc1ccc(-n2c(-c3ccc(-c4cncc5ccccc45)cc3)nc3c4ccccc4c4ccccc4c32)cc1,True,False,1,527.6270000000003,527.19976242,9.222699999999998,168.80699999999965,39.94,0,3,4,8,8,41,4,0.02702702702702703,0,194,,,,,,,
COc1ccc(C(=C(c2ccc(OC)cc2)c2ccc(OC)cc2)c2ccc(C=C(C#N)C#N)cc2)cc1,COc1ccc(C(=C(c2ccc(OC)cc2)c2ccc(OC)cc2)c2ccc(C=C(C#N)C#N)cc2)cc1,True,False,1,498.5820000000002,498.194342692,7.150360000000007,149.64499999999975,75.27000000000001,0,5,8,4,4,38,5,0.09090909090909091,0,186,,,,,,,
COc1ccc(C(=C(c2ccccc2)c2ccc(-c3c4c(c(-c5ccc(C(=C(c6ccc(OC)cc6)c6ccc(OC)cc6)c6ccccc6)cc5)c5nsnc35)N=S=N4)cc2)c2ccc(OC)cc2)cc1,COc1ccc(C(=C(c2ccccc2)c2ccc(-c3c4c(c(-c5ccc(C(=C(c6ccc(OC)cc6)c6ccc(OC)cc6)c6ccccc6)cc5)c5nsnc35)N=S=N4)cc2)c2ccc(OC)cc2)cc1,True,False,1,975.2080000000001,974.296047952,15.800899999999967,294.72400000000033,87.42,0,9,14,11,10,72,10,0.06451612903225806,0,350,,,,,,,
COc1ccc(C(=C(c2ccccc2)c2ccc(-c3c4nccnc4c(-c4ccc(C(=C(c5ccc(OC)cc5)c5ccc(OC)cc5)c5ccccc5)cc4)c4nsnc34)cc2)c2ccc(OC)cc2)cc1,COc1ccc(C(=C(c2ccccc2)c2ccc(-c3c4nccnc4c(-c4ccc(C(=C(c5ccc(OC)cc5)c5ccc(OC)cc5)c5ccccc5)cc4)c4nsnc34)cc2)c2ccc(OC)cc2)cc1,True,False,1,969.1790000000001,968.339627016,15.017699999999966,296.27900000000034,88.48000000000002,0,9,14,11,11,73,9,0.0625,0,354,,,,,,,
COc1ccc(C(=C(c2ccccc2)c2ccc(C=C(C#N)C#N)cc2)c2ccc(OC)cc2)cc1,COc1ccc(C(=C(c2ccccc2)c2ccc(C=C(C#N)C#N)cc2)c2ccc(OC)cc2)cc1,True,False,1,468.5560000000002,468.183778008,7.141760000000007,143.09299999999982,66.03999999999999,0,4,7,4,4,36,4,0.0625,0,174,,,,,,,
COc1ccc(C(=C(c2ccccc2)c2ccc(C=C(C#N)C#N)cc2)c2ccccc2)cc1,COc1ccc(C(=C(c2ccccc2)c2ccc(C=C(C#N)C#N)cc2)c2ccccc2)cc1,True,False,1,438.53000000000014,438.173213324,7.133160000000006,136.54099999999988,56.809999999999995,0,3,6,4,4,34,3,0.03225806451612903,0,162,,,,,,,
COc1ccc(C(=C(c2ccccc2)c2cccc(C=C(C#N)C#N)c2)c2ccc(OC)cc2)cc1,COc1ccc(C(=C(c2ccccc2)c2cccc(C=C(C#N)C#N)c2)c2ccc(OC)cc2)cc1,True,False,1,468.5560000000002,468.18377800800005,7.141760000000007,143.09299999999982,66.03999999999999,0,4,7,4,4,36,4,0.0625,0,174,,,,,,,
COc1ccc(C(=Cc2ccc(C#N)cc2)c2ccc(OC)cc2)cc1,COc1ccc(C(=Cc2ccc(C#N)cc2)c2ccc(OC)cc2)cc1,True,False,1,341.4100000000001,341.141578848,5.164380000000005,104.11800000000002,42.25,0,3,5,3,3,26,3,0.08695652173913043,0,128,,,,,,,
COc1ccc(C(=Cc2ccc(C=C(C#N)c3ccc([N+](=O)[O-])cc3)cc2)c2ccc(OC)cc2)cc1,COc1ccc(C(=Cc2ccc(C=C(C#N)c3ccc([N+](=O)[O-])cc3)cc2)c2ccc(OC)cc2)cc1,True,False,1,488.54300000000023,488.17360724799994,7.265080000000007,145.98339999999976,85.39,0,5,8,4,4,37,6,0.06451612903225806,0,182,,,,,,,
COc1ccc(C(=Cc2ccc(C=C(C#N)c3ccccc3)cc2)c2ccc(OC)cc2)cc1,COc1ccc(C(=Cc2ccc(C=C(C#N)c3ccccc3)cc2)c2ccc(OC)cc2)cc1,True,False,1,443.54600000000016,443.18852904,7.356880000000007,139.32899999999984,42.25,0,3,7,4,4,34,3,0.06451612903225806,0,166,,,,,,,
COc1ccc(C(=Cc2ccc(C=Cc3ccc(C#N)cc3)cc2)c2ccc(OC)cc2)cc1,COc1ccc(C(=Cc2ccc(C=Cc3ccc(C#N)cc3)cc2)c2ccc(OC)cc2)cc1,True,False,1,443.54600000000016,443.18852904,7.334780000000007,139.48799999999986,42.25,0,3,7,4,4,34,3,0.06451612903225806,0,166,,,,,,,
COc1ccc(C(=Cc2ccc(C=O)cc2)c2ccc(OC)cc2)cc1,COc1ccc(C(=Cc2ccc(C=O)cc2)c2ccc(OC)cc2)cc1,True,False,1,344.4100000000001,344.14124449999997,5.105200000000004,104.79050000000002,35.53,0,3,6,3,3,26,3,0.08695652173913043,0,130,,,,,,,
COc1ccc(C(=O)c2c(C)c3ccc4cccc5c6cccc7ccc2c(c76)c3c45)cc1,COc1ccc(C(=O)c2c(C)c3ccc4cccc5c6cccc7ccc2c(c76)c3c45)cc1,True,False,1,424.4990000000002,424.14632988,7.8762200000000036,137.5074999999999,26.3,0,2,3,7,7,33,2,0.06451612903225806,0,156,,,,,,,
